cust_id,no_transactions,avg_sales
ef2f7b2a-23ec-4849-84ae-2f6738bde957,1,39.19
08f5940b-ac98-4a57-968a-5872ad5ae599,1,39.23
4b556239-d1f6-4fa9-9f60-10f2a9d5c33f,1,39.41
2b0fe22f-da2a-4632-a487-d6b9818326bd,1,39.52
48cc0e7c-33ed-4c20-a0a3-90a81fe9aec7,1,39.54
45e483b2-49a2-40f9-9719-37eecd9241d5,1,39.68
37c7f3c7-3791-484c-bb7a-ae09b1fe9dea,1,39.69
b8124af2-789b-4056-9579-127781781fd4,1,39.71
2ee3eadc-f023-4c21-b288-3895171e9dfa,1,39.71
9aff924f-6020-4fad-80f1-9194638b96cf,1,39.83
daec46c8-d7d5-4f84-b02a-a81e104b024f,1,40.2
a28cd0d1-3971-4825-b1bc-1f48d4a9dea8,1,40.23
07833161-b005-4881-87ba-7ba5a0da905a,1,40.74
d16557cc-f077-4ca4-b1f0-219a9a5948b5,1,40.86
cb1ce95a-c1be-4645-980d-e55443907ca5,1,40.87
79591817-f557-4a72-9f29-1442064646df,1,40.91
a16eb69b-5d2a-47ff-b498-fea35452aac9,1,41.29
74102129-1160-463d-94aa-338393652696,1,41.88
f1623e82-5499-4fcd-8615-cda5a841849d,1,42.14
f7048da0-c118-42b5-9656-6b94f5c15ed2,1,42.87
9e4d5e9f-a17f-416b-a930-eac2e38bbf48,1,43.35
baa611ab-23f0-4bf3-8877-1f62fa701b77,1,43.46
07fa2fab-48fb-4657-8d6b-be6586f9e2a6,1,43.8
f4b986a4-c333-44ac-a5f8-67995689c4af,1,44.27
70d4b049-6bc4-43e2-a84c-153b3db2d69d,1,44.69
b62d3e14-1f01-4124-9642-b0ad971fb09e,1,45.16
d12adf4f-1343-41d2-a901-37faf75c403b,1,45.33
ab48a206-7d13-4f99-a933-52edd8de6a48,1,45.66
738c2b47-f9a1-4896-a0bc-55e6d4e5a887,1,46.12
df990eb0-33ed-4d12-b24f-ec117a9416e0,1,47.5
1011ce71-4b40-4a88-97ae-49aec2ffc8e8,1,47.64
bd1fd1b5-76fe-434b-b27b-16e3fcf5a741,1,47.82
4e402e7f-6f67-465f-a3f2-b2717867310f,1,47.88
d0c08fd9-b4e4-45de-aa71-0590bba593c8,1,48.32
80486262-7d13-47b2-8ced-731c65ac4e28,1,48.33
58511a25-a07e-4180-b044-450761bcf2cb,1,48.38
cb311a51-17b5-4d35-b71d-0e423da84289,1,49.36
31cc38cf-2f2f-4455-8815-265df78dbec8,1,49.41
d24c28c5-80d5-4ffd-ad84-4e120e3705e9,1,50.16
15b5caec-185e-48b2-8728-e10892f958c0,1,51.03
9cbd7b85-0622-48a1-9d94-51c3679ffa25,1,52.75
24d90eec-5af4-47f4-89b7-4854048f077f,1,52.87
98d5665d-5d1b-43fc-8fd5-0615d239f7cb,1,53.11
16ce3ee0-b888-4ef2-8cd2-bc27c8856a61,1,53.76
1a383560-6adb-44cd-b24c-f94844eabb75,1,54.08
0af6472a-4e23-424c-ae4d-d31da9e652d8,1,54.42
c86a4cda-d879-4d54-bd98-9396998338e9,1,57.32
2484738b-2034-4747-ace5-852ec3a6d302,1,58.05
fedfc897-0ab8-4ec1-a713-1dc8a8f3491f,1,58.48
99000d7b-66b0-4e76-b373-7580f997c546,1,60.36
8f369e4d-855a-4a9d-a901-ced5b9eeecb8,1,61.22
dbc90735-9509-491d-8170-fd6182823402,1,61.76
a0c3a3f7-82e8-4ee5-ac1a-d4a1c29b0448,1,61.85
0631a716-b494-4863-b391-8ca4ae829e5c,1,62.19
c0faf377-bdcd-4d49-b147-35f6218f688f,1,62.47
33921f08-6ac3-4bcd-8ff1-12fb26ce098b,1,62.78
07a7300b-61d7-4864-8ca3-050b8f5397a3,1,62.83
945c84cc-fa6f-414d-a5e0-a272fbd7bc54,1,63.24
24e927b4-7d26-4392-ae27-4a5563be98b2,1,64.73
04c62945-3ff8-416e-8877-f825bf250ae8,1,70.26
53e9af17-4b12-4784-85a1-2bca4a963349,1,70.61
5880310d-ac5c-4fb8-8602-ac11b856cf1d,1,70.83
dee06128-388e-4f63-a64c-7a9df2bca720,1,72.56
9f9ff710-4004-42a5-b785-2c9af539d5bc,1,73.54
ce36fd11-85df-42f4-a9d8-03004c603c69,1,75.82
cd8b6d36-dca3-44c1-a117-990226aa4afc,1,78.11
21871779-6935-4bad-8880-a87420fa990a,1,78.49
1ee19bb9-b34e-4588-9ef2-281ed1a04285,1,79.64
96eb90ca-0a5a-4b5a-8ace-89241a347b5d,1,79.91
8c748dfe-732a-43b5-ae96-d6f3486e2c13,1,80.01
e3541bf8-e741-4f1d-8e40-c5c36fcbf5cf,1,80.07
8d958a70-838c-44c0-b6df-0224b822602f,1,80.16
85dea21d-040e-4b1e-b78f-dee1c04ee2df,1,80.82
72967c9e-953f-4364-8f82-6e1c56b42694,1,80.92
fc712b16-3beb-4a4c-8fea-0669182d72fd,1,81.46
574eaec8-056b-4e41-8ced-42a0bbbf0d1b,1,81.58
1922e669-7353-4ef1-bb9b-f76e61c6a032,1,81.6
f5bbbccc-b6d6-4107-9212-b2a07292ea56,1,81.81
4ec20a7a-d8c2-4596-a21a-7bc224b98d88,1,81.86
b9e08cde-d8d3-459a-abb3-2365f3990cae,1,81.9
f4cc0fec-9ce1-4791-9af4-21fcfac56db9,1,82.53
f8b4e378-a6c5-4175-9d96-a5d76c6d42eb,1,82.63
c7dc62f7-b39b-48d7-b7e9-2f00b91a00c1,1,82.71
a7ad5a7e-a728-44f5-b45e-85216d4df9c3,1,82.71
df9b9ec7-44ba-4dd4-a337-309b21f2de98,1,82.75
35d9b849-ea64-4cd7-8ed0-e12b4584d8e6,1,82.8
6c8b9bad-083b-46d4-a441-51cd5734d8b5,1,82.83
617e5f5b-112c-4bc2-9794-3d04bc8d8728,1,83.08
1d291494-0aed-46c3-9e3d-ed7cf4e15463,1,83.25
178b78b1-dc3c-4eed-a4d4-04c39ef9f505,1,83.28
cdca2479-79dc-498e-a496-fb69c446fbca,1,83.46
e076d5a6-ae8f-42ee-bd91-8e2e00a14d13,1,83.47
76e9a6f1-6a2c-4ed5-a7f4-6a433053f501,1,83.5
d30acb66-6f54-41b3-93a2-2a03d0c7b415,1,83.5
59835982-60f2-4182-ae35-007deaf0fd11,1,83.72
dcd4565b-00f3-4f6d-b5de-40e9b8f46541,1,83.82
4705d64a-7768-46ea-89be-3d49a634fe69,1,83.85
676544dc-7ca6-4164-b8c7-7d63f3da6556,1,84.15
59d7bc31-52a7-4bfe-937f-3c22df3c5950,1,84.57
e2644f12-142e-4ff0-bf08-027747914d0e,1,86.42
380a31ae-d084-410f-8c83-b7450a147fd4,1,87.24
90a43c9a-b89b-4cd6-ba95-59083c814aa2,1,87.32
886a1666-2d4a-473b-a54c-0d3945900bff,1,87.51
2ab66163-20d5-4aff-adb0-c52d99604b6b,1,88.25
83f1ee14-88ce-45b6-9818-aa6f96a8b7fb,1,88.33
706636eb-7abf-462a-bcd3-31742e8d37cb,1,90.44
e1fb848a-efe1-4d35-843c-7a4f3c4e128f,1,90.56
ef13c680-1fd5-4d1a-abb4-17604e0fe3c5,1,90.98
d0c7ebdd-2968-4953-b8ea-b05173aecffd,1,91.97
33147ab7-c8c9-443a-b995-7d807e7c7579,1,92.46
0362e8d2-a295-4373-a7e4-c73bd493c9a4,1,92.61
ddf79c9b-6c3c-475c-bafd-d1bd37687036,1,93.37
fc9dd8a6-93bb-4ca6-b167-46a5457c893e,1,94.43
131e8cff-636c-4a0e-9333-31b118feee45,1,95.36
25374440-4d49-4441-88b0-5997fd122171,1,95.95
c5aed5b4-7c6a-4c09-98b0-8f327f415001,1,98.94
395545ae-7bf7-44c0-8de2-cbcd2905ec04,1,99.28
f10e6d16-787f-4b5c-b7ac-02bb033d6621,1,100
a2c6fb0b-faf2-432a-805c-fea06bb82607,1,101.87
d9b4cc9f-bfb4-42c2-b88a-af6d6007d50b,1,101.93
aaff2396-aeb6-44dc-a532-bc16d8432f9e,1,102.73
8b1da5d8-94fb-4ef0-bd03-beed7571b720,1,105.4
af2a8fcc-1c93-41c6-9952-36565102ca14,1,105.48
69babb37-1879-4865-87da-679e0f852346,1,106.8
51edf30a-927f-4a67-aaaa-bc12e20a5452,1,106.92
7d4031dc-1070-44ca-9abe-321b846e80fd,1,108.12
2b95f03f-0f50-4a10-b6b8-9c0a2d20298c,1,108.95
ecc72ca5-e4b6-40b5-908b-8d76eec7d11c,1,110.29
f70f80e5-20aa-4151-99ce-215666f09189,1,110.54
75511be2-29aa-494f-b960-8edbd84cf5fe,1,110.92
7d0baa36-b3c0-410e-b623-6f3d64df2b2c,1,113.23
dcbb799f-44d6-4030-98e5-30deeb7e7c96,1,114.62
7cc70d77-4e1e-4a08-8b97-06d1de26556a,1,114.92
0852a43c-566f-4890-9347-8944cf28fab5,1,115.11
c9bd29c0-bf76-4604-86bf-25593b82b700,1,119.66
6ddee3ea-83fc-433e-8234-48afd948dfaf,1,121.26
e434e673-a10b-4060-a8db-ba38fbb9398a,1,121.95
69af4326-0e58-4981-8bdb-df552437fc25,1,124.35
8663d429-e42f-4c2b-8b26-f1f0b1f051cb,1,125.61
30eaf745-398c-4027-a383-c9c342dd0634,1,128.29
e2f06a20-4bb9-423b-b4c4-b51e27067dde,1,129.59
f8a92a1f-b970-4bc8-af6f-84ecaa729633,1,134.04
89c6c3c4-da2e-4bfb-8d01-ef3e9630332f,1,139.58
fc3ae34b-050e-4c1c-9096-4358aa86c456,1,147.08
b632bd48-2754-48da-adab-faf446f674a3,1,148.56
97263e55-eb3a-4922-b2e9-35d89a5f8a69,1,152.32
f3f44465-7f9d-4b1e-a3e2-3b738663748e,1,158.9
ad8841c9-5bd2-4300-93e1-d699bea4b294,1,216.24
8c8871c4-7f71-40be-b42f-77b58afa20c8,1,216.75
633e57a6-04ad-44f6-a348-3257575cbe55,1,218.02
2ac5b33d-2c82-4922-af1b-d10c0a87ce8f,1,221.86
ebaab309-c017-479a-97ae-ec7122b954dc,1,224.34
c197f9fa-8df3-4652-8d9f-83e93bdd2150,1,235.56
04fa8573-cf69-4634-a9a4-af94b7ab696e,1,264.38
fd822499-0875-45f4-b2d7-55b73fa58366,1,324.36
ee8f4d37-8d82-4469-87b3-b28c6c453f60,1,324.36
ddc523a9-8d77-401f-b185-f78b6cf495c3,1,326.27
ac26b788-ec67-44ee-898b-56289f1ceea1,1,329.71
476e1276-577d-44f5-b3a6-92400c262f6c,1,345.2
5c15cb22-5185-4950-9eb2-e53bfe16cfad,1,366.71
49644892-db07-4636-8a64-c9f398fdee0a,1,382.45
d349d72a-2075-45ea-8a25-aa828432294f,1,392.2
0b794329-811c-4137-bffa-06ae944d6106,1,392.59
2f1233b9-e89a-40c0-87df-0ff98040c1a3,1,37.95
c8fdf57e-099c-48fc-a6b3-bdd3faaafa8e,1,37.95
3a67eb8c-080a-41bf-b5e8-2d454d54d506,1,39.09
8b74a8c9-62dd-46a6-a088-8f9af962db71,1,39.26
a8a2d16f-6336-4e35-a88a-79e03809ae3f,1,39.33
5e8280bc-016b-4bbb-a59c-285423d762f1,1,39.35
ed39d116-9186-47fc-812b-79ec06f5d141,1,39.57
c93564c6-53e4-4fcf-b1bf-6bc0e39bbc35,1,39.57
4be758b4-4ee9-48f7-815e-f59795f4819a,1,39.58
c9ef3e86-a813-4cf5-baa2-c488dc32d46b,1,39.6
c6d59c5e-62e8-493b-898c-42d0d60ee662,1,39.72
e46ac242-7f8e-401b-a533-07a5c73803b9,1,39.81
b6c22e07-64af-4f04-802d-d4180a720fc0,1,39.81
594105af-8e06-4bf9-9aa5-b88f134cf360,1,39.81
1d913fdf-1d79-4301-99de-2cd07e297823,1,39.81
143faed8-3334-43fc-8dbe-0e457f875297,1,39.81
282b395a-41b8-46fe-ad73-4db508f8df1c,1,39.81
b34be34b-2bdf-46bb-aefe-f32aad08166b,1,39.81
b444548a-7957-4417-8f9f-d415cd1375ab,1,39.88
71aa8303-3834-47a8-ad8b-b6be297e5dad,1,39.89
6436bd89-e2b1-4cdd-bcda-7406fe64234f,1,39.9
240ed115-8704-4fb6-b879-56b7844b0edb,1,39.96
157b3c4d-b4b2-4f93-939f-1b38a5faaa4d,1,39.96
e174186a-6088-494d-ae95-0d68f76713d0,1,39.97
3464655d-3a4c-4936-b593-05aaa8514d41,1,39.97
328f68da-be5f-44c2-8a93-69adb6a0a4a9,1,39.99
8c0fbbbe-cf4d-472e-9569-23ad7e792863,1,40.01
4432aed4-df55-4eff-a2f1-ca38efbf0fdb,1,40.11
5878cceb-afe7-4e50-95b3-9686437c4634,1,40.11
269d91f8-8da0-45ba-957a-8244e609609f,1,40.11
7e208443-4777-40cd-b466-db3baf651f02,1,40.12
cf2ba997-bba1-4e99-80c0-cdb1361f0d80,1,40.12
630c9695-b024-4736-8b8e-8e2a9bd7d463,1,40.12
0c6a99ea-3523-4d48-9402-55575aed04d1,1,40.12
be89637a-b965-4ced-ae77-baf0659d6dbe,1,40.12
e5c79785-99df-4b0e-a729-80f64f9f6eeb,1,40.12
a0af899f-aa3d-48a1-98da-53ad94158d11,1,40.12
2ae8f100-c629-4fb2-859d-b129e47bbf6f,1,40.12
dd492d92-6023-4a3a-a990-6592948cc054,1,40.12
96fa9bca-4180-48f9-8a58-e7f478d0b125,1,40.12
a19619fb-da92-45bd-87ef-2b183b711cfa,1,40.17
6ed701ec-557c-4a1e-ab35-0864555946a9,1,40.18
3ddb2552-5875-47f7-ba7c-6119a53dae42,1,40.23
ce4c7b09-1096-4907-a4d9-0b54e0008720,1,40.23
b8850f5c-e071-46bc-816e-95ae9a69bb23,1,40.23
c1da7e3e-47e1-4a85-abdd-9f5d865fa009,1,40.23
49daa86f-47d2-4d0c-8cd2-04a153221e89,1,40.23
52a25c37-3d50-4ad5-b446-07b5c7be9b72,1,40.23
4708afdd-da77-467e-8683-a1c458dd5dfa,1,40.23
80775c39-89c7-43a2-87c6-d168a7871154,1,40.23
a7ca5be0-f937-4b5c-8c96-a287683e9a69,1,40.23
5fe64daa-3d27-400f-8058-980f83a2f666,1,40.23
5ecb9578-43da-4ac2-9b15-77fd32a247d5,1,40.23
5bfec2d8-9242-40d6-a52a-7e455a7747ce,1,40.23
abbe0fef-d26d-43c5-a114-2aa097bce130,1,40.23
d103dc22-d501-454b-bded-befcdaae4185,1,40.23
57326044-e151-40c2-af27-67f8376ed448,1,40.23
e29e081e-8ac6-45c9-87a0-c22c9440c17c,1,40.23
982f4d34-623f-4a3f-97b4-e14701265803,1,40.23
eb3d32e0-da33-4201-8260-c65eaf9f9848,1,40.23
39c7f47c-61dc-4ee9-9368-382ae57a8704,1,40.23
c9f68c5a-6f91-4cad-8d9f-609153229060,1,40.23
84350cd4-4bfc-4144-9372-0494ab97af6f,1,40.23
55188817-3012-4158-b8d0-cc4694d033d2,1,40.23
e9d410ad-4b30-4b29-aba6-7f1f029b96ac,1,40.23
d5552efd-074a-4567-9324-1860927f646a,1,40.23
4703d5f4-6673-4749-bda1-92cbb10a1257,1,40.23
fc4b481f-69cf-4d83-9d24-294c8505815a,1,40.23
ed328e02-6c6a-416d-b343-3d42791592bb,1,40.23
e650df53-1967-4506-a3de-336b8a590780,1,40.23
4f35f9a0-656a-44e2-9405-edba090b506c,1,40.23
22f988ce-6043-4775-8e2f-f465e8113d46,1,40.23
cb453c45-ea00-415b-8bff-9e4cc18cba5c,1,40.23
3d3eee13-074b-4b42-9875-2507cfa94606,1,40.23
e562571f-03ae-4f29-adcb-1f656343ec16,1,40.23
6098fb0d-2119-4e14-aeab-ba38132dc453,1,40.23
9da941b5-d80e-4a7a-a84d-bf1a5f4ac05c,1,40.23
2ca9ebe2-c1a2-436c-a7ae-421c3e65d9b7,1,40.23
ea595a34-0b77-4e66-954e-3426e1b9f332,1,40.23
e8b2b757-8dfa-4dcb-b760-d8465040dccf,1,40.23
24d798e7-3810-4f10-9304-2dda0c2077c1,1,40.23
3901eae0-ecbf-4212-93db-82fb44a0ac14,1,40.23
2065a659-443b-403e-a093-c63a1a401d0c,1,40.23
a8159af1-23f6-4f2a-be1e-b6932a9189e2,1,40.23
6a3be59d-be3c-4da0-8f2c-1b76e4d3e610,1,40.23
c5905905-e311-47b4-831f-1845d74028a3,1,40.23
6a3aad38-7cb4-4b50-be68-203a973d4762,1,40.23
a7db65b7-4d00-4ef3-ab09-a8faa7f281d8,1,40.23
43fc941c-e0be-4698-9b34-9888c93aff28,1,40.26
86efdbad-38c5-4e89-aef1-fc4457ef202e,1,40.28
201f53a6-5444-4027-a7ed-0cfd0429d514,1,40.28
46f44433-31f9-423c-a4a6-83ccd800d834,1,40.29
3ecc5098-16c8-4110-b71b-7d29a7b7f9a3,1,40.35
f8331fb7-3d7a-46ab-9cda-e8a8e386d5fc,1,40.35
af526b73-c301-43b4-9a0f-5651fa8ceedc,1,40.35
712c6575-ac73-4220-95f1-fc69b3887ef4,1,40.35
8147ee5b-b4ec-46e2-b646-c29842417724,1,40.35
92c630cf-9033-4252-a0a9-3e31ec117d53,1,40.35
020d35e8-0ba2-4024-a1f4-005f0196c565,1,40.35
d9e07851-dccd-4ff3-b3b7-cb8b425b8a0b,1,40.35
bdbf3f3e-de0b-48a0-9077-60128fbfc962,1,40.35
24db2f6f-a478-4b73-a790-3c6cc7de43d6,1,40.36
726cab53-2a27-4940-bbac-e0e777d50838,1,40.41
596cbcb7-791b-4781-800d-cc13521c7dd4,1,40.41
ce28d3e8-c480-4747-bc4d-5939d8b0653f,1,40.42
64fe04b6-28fb-4649-8d66-ccf7b7689889,1,40.45
facbef0f-21f9-45be-8c7e-1a12ccebefc4,1,40.45
caf8a4bf-4167-49dc-a897-504c38c9fd8e,1,40.45
06257994-a834-4f0c-832c-1e114c7bb6a8,1,40.46
4ce68f77-23f9-4738-bf50-1ae8d78605da,1,40.46
2a286957-bcd2-42df-90b0-b0b5d8ba478b,1,40.46
73e8afa5-8e1c-4e53-a6b2-bfd60641ae15,1,40.47
a93a965a-4a32-42c2-b66a-2abb3febfbdd,1,40.51
81bbccde-8968-4d76-bc66-ea1620f391e4,1,40.51
e6415b42-e3d4-41a2-aa8e-fee2392ca92c,1,40.52
6ce9f246-9e45-46ed-af14-939d2426de9b,1,40.53
814a77a7-f2ad-4632-b301-debe1c033b09,1,40.55
9afa32b8-f7dc-4b1a-a40d-1e48860e9ade,1,40.56
12843741-e85c-4333-9d28-e52c83493553,1,40.6
ceb669ab-9a98-46ad-bbb2-d18c82eeb31c,1,40.6
3e21216f-f8ca-492d-9809-6af4770fa629,1,40.6
eecc0056-8313-48d7-bf0e-455ed08ec4f5,1,40.6
2dcb5a0d-236a-42c2-9a4e-24362c751a51,1,40.6
4db78a48-43da-4119-b00e-fbb308c06714,1,40.6
95001e15-da56-4aed-9ec4-fabc24ed7b53,1,40.6
be714553-7a35-4e95-9803-e3a9e8272ce6,1,40.6
d06ca598-dc18-487f-8fb3-1c99f56e92c0,1,40.6
b9c5bebe-3109-447a-a145-dcfd194774a7,1,40.6
d4ac112f-5222-4c91-ac87-29e9f08bb864,1,40.6
75b87400-4ccf-49ee-b830-78d35fdfcc5f,1,40.6
f7557799-ab4b-4bba-8925-30a6c8518a4f,1,40.6
1cae7a2c-209a-499b-9ada-df6ff652c97f,1,40.6
91b60ea3-66ec-467d-8808-c47b16424b17,1,40.6
b2152348-e9d1-4a17-ba5b-d64d0c87deec,1,40.61
17b1333d-6707-4deb-8978-335a4782626d,1,40.61
2622294a-8cc9-4411-9972-6bbf0a3dbfd3,1,40.61
37c82aee-63a7-459d-b865-7840d368738f,1,40.61
c375e93a-cd32-43b8-926a-d36ded736369,1,40.61
4d6d4b80-b286-4bc0-9387-78e87ba46e54,1,40.61
f24dee69-4ae9-431b-9a61-c0a8de2ccbfc,1,40.61
83ed161b-dac4-482f-a8e5-e9aa95d03a53,1,40.61
7771ef08-01d0-4076-be51-236fbd7ea88e,1,40.61
78f9f629-651a-4e6c-9e24-75b1ca6ffb8b,1,40.61
9bd41197-fa73-4879-836c-12279ef7e4b4,1,40.61
7ac7e7ca-7874-415a-9f83-b627ed744415,1,40.61
31b653e0-a926-4ea2-a683-b15c962c05a2,1,40.61
e6886891-f1a7-4a07-a9f6-e4bbfa96ad3a,1,40.61
7c6e4393-76f4-4879-84e6-dc20b999963e,1,40.61
bf7d158c-e361-43db-9316-0bcfc70950dd,1,40.61
40d13aea-59c4-4f15-9d71-4b336e057d63,1,40.61
cf05a623-a8da-413a-b27d-81e47ec331ce,1,40.61
7a156cf8-c9eb-4cf7-97ff-b70c934373a8,1,40.61
d52652d9-feac-40ae-8a04-ba54e815f472,1,40.61
f2d06f18-d66d-428d-bb76-aa00d16083f9,1,40.61
5eebfe12-f1d4-4e05-8241-ecf38c45bb77,1,40.61
553d601f-aa78-4867-86b1-f306b6c6c147,1,40.61
a4ad3a2e-687d-472e-aa9f-80b2c48d5321,1,40.61
7a5ae625-22bc-4505-a7c8-eb5451db3d5c,1,40.61
81819dc5-e751-483f-a113-f8e4f0726e58,1,40.61
517cf903-5f74-4c46-a9bf-2b83dabd3a83,1,40.61
40fd4f8b-584a-44e2-8dae-2364677273da,1,40.61
f468ba03-b125-428d-b79c-218cfa7155ac,1,40.61
df99adb3-0e16-44ee-a33b-2f2b569d4371,1,40.61
5e85ef6c-0215-4c36-8770-462eb1f20b30,1,40.61
a3d75218-643b-4b40-b250-b6639e6c7932,1,40.62
80125c28-1ff5-4ce6-891f-06dca259389f,1,40.65
5bfa586f-cda5-4e7e-b542-96b495f0f438,1,40.65
03207655-c645-42fe-b311-f7c30dc6fb51,1,40.66
68c43b98-511f-480d-a8a4-42f368a71507,1,40.66
8d034920-bf7b-4f85-8c6f-500149706de5,1,40.67
a3f36331-6327-4701-8c8e-a9e39222f714,1,40.68
7850719c-5eed-4067-ad79-38426300ad90,1,40.7
8e4dd1a5-2440-400b-8118-f33c24c25662,1,40.7
b2ce1086-a473-4649-b1b3-00c1e5a263e4,1,40.71
61a648c1-ab43-4a21-ac7c-3e358b933781,1,40.72
9b053090-519f-49f6-a6ad-131b8652950b,1,40.74
5784b6c5-f3b8-4696-a321-4e271cfa5dbf,1,40.74
465b2329-6f5b-4d9a-aed9-f5995e3efe19,1,40.74
a8b459a3-21fe-4201-a5be-f57244b63675,1,40.75
dea1d531-897b-4a90-a48e-04342b2b8951,1,40.75
1c77ea79-5473-47e3-a254-1748006c73f0,1,40.81
bea35828-fa50-4f38-8e4f-37de9f71f9df,1,40.81
ed132959-e9b9-4bb0-95d9-ddb47aecd37a,1,40.81
9fd86237-3d83-4810-a840-667a842e22a6,1,40.88
42e121a6-ede6-472a-8514-ae66563822ba,1,40.89
4beb6b4f-6954-4442-8e27-c04513c609fd,1,40.89
78db0664-0baa-4d60-bd99-5ba03e9ad2c9,1,40.89
1033cd04-78c4-4ed1-8f60-d0075a2ccb83,1,40.89
3bda7417-93fb-4ca9-abd9-f022514e2d4b,1,40.9
ec019795-eabe-428a-8e09-ac5af02f8ad9,1,40.9
d32325ff-3447-487e-a5da-c388d2bcfedf,1,40.9
a096ef56-623d-4c64-a77c-27adcf7bad87,1,40.9
9c471d8d-77a8-4912-9f8f-b94313537c91,1,40.97
50d5b735-e52f-4a7d-afb6-f0a9f3f70e7c,1,40.97
0f71cccc-34c4-4230-9021-e4db08113de1,1,40.97
898c0563-ec57-42ce-bbd7-940be3127cf5,1,40.97
f4c73863-b01e-4e7a-b4a7-99948b9cbe80,1,40.98
06d93da9-323b-4af5-bf0f-0c1b97d0d2ff,1,40.99
fa50254a-b1ea-4c61-a82a-695d1aeb6d97,1,40.99
04434215-48b1-48f9-b1fe-ef3ddff50585,1,40.99
33531db6-c3a7-4963-babd-fc7aa9ccf169,1,40.99
3e6b5601-f309-4b52-a937-efabe9b84e59,1,40.99
5fc7a772-0975-49b0-9c97-f95c796327e9,1,40.99
7acf6f18-96a4-4cb2-ae7e-2074e720b90b,1,40.99
2d99cbb0-bd00-48f0-8112-44995b5acea8,1,40.99
1b029538-cbf5-4ad4-bc44-3924b5cae6b0,1,40.99
4f16dae2-0d43-4385-b65c-f11dd35efa8e,1,40.99
305fd290-77ab-4a8a-bbb2-76e901e4e4a3,1,40.99
2e4ee22d-0e27-498d-ad9c-abf2dab4d9b5,1,40.99
d7bd6377-b7d9-4278-9ebe-6a359e06558e,1,40.99
33863dfb-4a95-41eb-a593-7f5a063547a7,1,41
11ab3112-e2b8-48fc-a2e7-7b26f013b9c6,1,41
b94d1d31-08f7-4e77-9b29-d02a5487f874,1,41.03
6f0fdcd3-9d95-41c1-9d73-4888daa895dd,1,41.05
509f3dfd-605a-4b6a-9c44-326a5488a17b,1,41.05
a88dcb57-04d0-4785-b9db-3bacb80287a1,1,41.07
99b1d3b2-9296-4936-9293-591d7119c49f,1,41.08
396335e1-e899-49b8-b0d7-db8e2f887936,1,41.08
489bcab7-8083-45d3-b36c-b5b7582c1b74,1,41.08
e828106d-54a9-4ea7-82f4-09be8d362388,1,41.08
abf714ec-be34-47b8-b648-b9b36425212a,1,41.08
b18bcb7c-5cfc-430f-8212-dcd880002dfe,1,41.08
b42031e1-54db-4b92-a250-85e74f9d9984,1,41.08
f6358f7d-384f-4050-a09e-64a42f75bde3,1,41.08
4a1a556d-e3ad-4ad1-9a03-fda4387a2afd,1,41.08
4f82f7f6-7c85-42d9-b1f7-c98e89b152f3,1,41.08
68ee8aaa-41d7-4a0f-8d5b-8042b7f1e105,1,41.08
4d149aab-a781-4bd2-b015-2b9b36de0eec,1,41.08
23c7133e-ad60-4c2a-896e-4bf1ed4f5a69,1,41.09
307c2f3f-8ede-40f8-84dc-7b4671bf2a76,1,41.1
9399669c-6b66-4688-982a-3e0000089bb6,1,41.1
f501ac60-4375-434a-afb4-ba87680be9f3,1,41.1
0d69ff39-a612-47dc-a91b-55167240ff8d,1,41.1
e0dadb89-6a54-49d1-a9dc-10d44f6f06fc,1,41.13
d20731fb-3178-45bc-8793-ca71bb0cc4b3,1,41.13
f7fcbbf7-7fea-4313-ad2d-2c88dc6ba976,1,41.18
fdd74bbb-2545-4953-9d2d-f1f3751239b0,1,41.22
618480f7-1fdd-4ba4-8172-841ee0194157,1,41.22
5a10bd29-9d0b-4320-a086-2cda12c6477f,1,41.23
24381769-5301-4813-818c-904b68e1bdf1,1,41.24
18920cc3-1b95-4fa5-bf66-38d9cbd34a50,1,41.24
a9e7d40e-1dd8-441a-806f-e5d3df677498,1,41.25
a156e662-1dca-4541-902f-3efd90224506,1,41.25
d61c47e4-21ca-4492-b073-f7cbf7ac8454,1,41.25
b253ea53-c85f-4329-998a-4be4305b1726,1,41.29
4af9b79f-a864-481a-a389-352913b04ed9,1,41.32
ad9cd7bb-35a9-4ee5-97d1-ba49508bc267,1,41.33
8f3a21dd-8b56-4b0d-bfaf-519be6d9fcae,1,41.33
b223ba30-0101-40e4-9e32-dac6ad4e7a6e,1,41.33
e9fdaeb7-ad15-4437-92bf-af558ca4be20,1,41.33
e9d09ec9-14e2-4558-ab04-e6d984b3f223,1,41.33
ac25dad8-97ed-4478-956e-757cc9853882,1,41.33
2bdd47d5-258d-4c1f-bc97-d46b831b8a70,1,41.33
8785cebc-c31a-4cb8-9ee7-d976a4288448,1,41.33
32afc99f-653a-4a56-a38a-01074808d892,1,41.33
12cb88cf-abf2-4325-adf3-1f18e91bb356,1,41.37
229a3333-3941-40bb-bc2e-88b4259eed58,1,41.37
1455c4f8-a20c-4587-920f-733f683220ad,1,41.38
27be9dda-5768-41e2-a686-afe297b44db7,1,41.46
0c601a0f-fcb6-4a01-b106-fea8a2d43cef,1,41.48
f33ca8f7-0473-4d4b-8080-0a5c460b8597,1,41.5
8a209235-f0c6-4c65-aa2c-90385c1ca437,1,41.61
